country,year_month,arrivals,year,jet_fuel_usd_per_gallon,gdp_per_capita,log_arrivals,log_arrivals_diff,arrival_trend,is_covid_period
France,2005-01-01,17297,2005,1.3355,34696.3718316971,9.758288355043923,-0.031918511033238,Moderate decline,False
France,2005-02-01,14693,2005,1.33375,34696.3718316971,9.595126468875948,-0.1631618861679769,High decline,False
France,2005-03-01,15491,2005,1.55225,34696.3718316971,9.648014489106362,0.0528880202304158,Growth,False
France,2005-04-01,15268,2005,1.5774,34696.3718316971,9.63351441386512,-0.0145000752412425,Stable,False
France,2005-05-01,13781,2005,1.469,34696.3718316971,9.531046110875144,-0.1024683029899744,High decline,False
France,2005-06-01,16370,2005,1.6475,34696.3718316971,9.70320567036518,0.1721595594900353,Growth,False
France,2005-07-01,20368,2005,1.6634,34696.3718316971,9.921720320797188,0.2185146504320076,Growth,False
France,2005-08-01,17114,2005,1.82775,34696.3718316971,9.747652120978,-0.1740681998191888,High decline,False
France,2005-09-01,17301,2005,2.219,34696.3718316971,9.758519582283522,0.0108674613055228,Stable,False
France,2005-10-01,19336,2005,2.42325,34696.3718316971,9.86972392238332,0.1112043400997961,Growth,False
France,2005-11-01,16519,2005,1.7225,34696.3718316971,9.71226651255514,-0.1574574098281775,High decline,False
France,2005-12-01,18236,2005,1.7108,34696.3718316971,9.811152941333331,0.0988864287781901,Growth,False
France,2006-01-01,18693,2006,1.812,36431.5658906555,9.835904401212332,0.0247514598790008,Growth,False
France,2006-02-01,16377,2006,1.763,36431.5658906555,9.703633190449867,-0.1322712107624646,High decline,False
France,2006-03-01,15895,2006,1.8674,36431.5658906555,9.673759873344904,-0.0298733171049647,Moderate decline,False
France,2006-04-01,17133,2006,2.073,36431.5658906555,9.748761707332973,0.07500183398807,Growth,False
France,2006-05-01,14813,2006,2.069,36431.5658906555,9.603260452582052,-0.1455012547509202,High decline,False
France,2006-06-01,17588,2006,2.0808,36431.5658906555,9.7749721303007,0.1717116777186476,Growth,False
France,2006-07-01,20796,2006,2.1505,36431.5658906555,9.942515939503606,0.1675438092029058,Growth,False
France,2006-08-01,18131,2006,2.15275,36431.5658906555,9.805378459425809,-0.1371374800777971,High decline,False
France,2006-09-01,18479,2006,1.8534,36431.5658906555,9.824390231177423,0.0190117717516162,Stable,False
France,2006-10-01,20464,2006,1.747,36431.5658906555,9.926422523818625,0.1020322926411996,Growth,False
France,2006-11-01,17988,2006,1.7085,36431.5658906555,9.797460147890598,-0.128962375928026,High decline,False
France,2006-12-01,16832,2006,1.8098,36431.5658906555,9.731037115537436,-0.0664230323531622,Moderate decline,False
France,2007-01-01,17027,2007,1.646,41486.1907828787,9.742555598420644,0.0115184828832077,Stable,False
France,2007-02-01,15092,2007,1.725,41486.1907828787,9.621920081084202,-0.1206355173364421,High decline,False
France,2007-03-01,15705,2007,1.8418,41486.1907828787,9.661734411972748,0.0398143308885448,Growth,False
France,2007-04-01,15069,2007,2.0345,41486.1907828787,9.620394932418154,-0.0413394795545922,Moderate decline,False
France,2007-05-01,13349,2007,2.0460000000000003,41486.1907828787,9.499196754655731,-0.1211981777624213,High decline,False
France,2007-06-01,16034,2007,2.0892,41486.1907828787,9.682466746602897,0.1832699919471636,Growth,False
France,2007-07-01,17694,2007,2.13325,41486.1907828787,9.780980878043332,0.0985141314404352,Growth,False
France,2007-08-01,16295,2007,2.098,41486.1907828787,9.698613591271664,-0.0823672867716691,Moderate decline,False
France,2007-09-01,15635,2007,2.261,41486.1907828787,9.65726726989194,-0.0413463213797218,Moderate decline,False
France,2007-10-01,19737,2007,2.34625,41486.1907828787,9.890250325754108,0.2329830558621672,Growth,False
France,2007-11-01,18514,2007,2.661,41486.1907828787,9.826282481627157,-0.0639678441269513,Moderate decline,False
France,2007-12-01,19703,2007,2.59975,41486.1907828787,9.888526187395968,0.062243705768811,Growth,False
France,2008-01-01,19923,2008,2.61575,45464.8181385158,9.899630122208825,0.0111039348128549,Stable,False
France,2008-02-01,17364,2008,2.7088,45464.8181385158,9.762154376419485,-0.137475745789338,High decline,False
France,2008-03-01,18974,2008,3.1325,45464.8181385158,9.850824899952825,0.088670523533338,Growth,False
France,2008-04-01,19013,2008,3.3475,45464.8181385158,9.852878234709586,0.0020533347567628,Stable,False
France,2008-05-01,16796,2008,3.6986,45464.8181385158,9.728896041804084,-0.1239821929055011,High decline,False
France,2008-06-01,19336,2008,3.87125,45464.8181385158,9.86972392238332,0.1408278805792342,Growth,False
France,2008-07-01,21536,2008,3.95825,45464.8181385158,9.977481232444454,0.1077573100611353,Growth,False
France,2008-08-01,19853,2008,3.3259999999999996,45464.8181385158,9.896110408197078,-0.0813708242473758,Moderate decline,False
France,2008-09-01,19305,2008,3.411,45464.8181385158,9.868119408698336,-0.0279909994987406,Moderate decline,False
France,2008-10-01,21400,2008,2.365,45464.8181385158,9.971146201009942,0.1030267923116046,Growth,False
France,2008-11-01,18852,2008,1.8735,45464.8181385158,9.84437428804362,-0.1267719129663209,High decline,False
France,2008-12-01,20159,2008,1.38175,45464.8181385158,9.911406117780423,0.067031829736802,Growth,False
France,2009-01-01,19111,2009,1.4424,41728.0884164132,9.858019364488982,-0.0533867532914413,Moderate decline,False
France,2009-02-01,15597,2009,1.25475,41728.0884164132,9.654833867051826,-0.2031854974371558,High decline,False
France,2009-03-01,15775,2009,1.2605,41728.0884164132,9.666181687409416,0.0113478203575887,Stable,False
France,2009-04-01,16510,2009,1.38275,41728.0884164132,9.711721536914174,0.0455398495047596,Growth,False
France,2009-05-01,16078,2009,1.4614,41728.0884164132,9.685207156887904,-0.0265143800262688,Moderate decline,False
France,2009-06-01,18242,2009,1.80425,41728.0884164132,9.811481906740104,0.1262747498521985,Growth,False
France,2009-07-01,23271,2009,1.7222000000000002,41728.0884164132,10.05496322915898,0.2434813224188765,Growth,False
France,2009-08-01,21179,2009,1.88975,41728.0884164132,9.9607654036876,-0.0941978254713795,Moderate decline,False
France,2009-09-01,19630,2009,1.75275,41728.0884164132,9.884814287270506,-0.0759511164170945,Moderate decline,False
France,2009-10-01,22914,2009,1.9170000000000005,41728.0884164132,10.03950335645357,0.154689069183064,Growth,False
France,2009-11-01,19494,2009,1.984,41728.0884164132,9.877862004897157,-0.1616413515564154,High decline,False
France,2009-12-01,20390,2009,1.9605,41728.0884164132,9.922799863568502,0.0449378586713464,Growth,False
France,2010-01-01,20511,2010,2.0544,40694.8211697025,9.928716606581904,0.0059167430134028,Stable,False
France,2010-02-01,17665,2010,1.9915,40694.8211697025,9.779340559793246,-0.1493760467886584,High decline,False
France,2010-03-01,18873,2010,2.10025,40694.8211697025,9.84548760823814,0.0661470484448933,Growth,False
France,2010-04-01,15361,2010,2.2306,40694.8211697025,9.639587108749144,-0.2059004994889939,High decline,False
France,2010-05-01,18081,2010,2.063,40694.8211697025,9.802616942151154,0.1630298334020086,Growth,False
France,2010-06-01,20295,2010,2.05825,40694.8211697025,9.918129829272996,0.1155128871218433,Growth,False
France,2010-07-01,22998,2010,2.0208,40694.8211697025,10.04316253460861,0.125032705335613,Growth,False
France,2010-08-01,20267,2010,2.08825,40694.8211697025,9.916749226519311,-0.1264133080892975,High decline,False
France,2010-09-01,20282,2010,2.092,40694.8211697025,9.91748907217194,0.0007398456526281,Stable,False
France,2010-10-01,22244,2010,2.2364,40694.8211697025,10.009827588307454,0.0923385161355128,Growth,False
France,2010-11-01,19302,2010,2.3209999999999997,40694.8211697025,9.86796399646708,-0.141863591840373,High decline,False
France,2010-12-01,20074,2010,2.444,40694.8211697025,9.907180724373744,0.0392167279066644,Growth,False
France,2011-01-01,19587,2011,2.61475,43929.7840873812,9.882621359854744,-0.0245593645190016,Moderate decline,False
France,2011-02-01,16707,2011,2.832,43929.7840873812,9.723583072257778,-0.1590382875969656,High decline,False
France,2011-03-01,16188,2011,3.117,43929.7840873812,9.692025505995757,-0.0315575662620215,Moderate decline,False
France,2011-04-01,17710,2011,3.2442,43929.7840873812,9.78188473077688,0.0898592247811223,Growth,False
France,2011-05-01,18347,2011,3.08225,43929.7840873812,9.81722135237872,0.0353366216018411,Growth,False
France,2011-06-01,19392,2011,3.0787500000000003,43929.7840873812,9.87261588886904,0.0553945364903203,Growth,False
France,2011-07-01,22788,2011,3.0956,43929.7840873812,10.033989360600286,0.1613734717312454,Growth,False
France,2011-08-01,19523,2011,2.99575,43929.7840873812,9.879348536682802,-0.1546408239174841,High decline,False
France,2011-09-01,21063,2011,2.9684,43929.7840873812,9.955273225685358,0.0759246890025568,Growth,False
France,2011-10-01,21763,2011,2.9625,43929.7840873812,9.987966559114067,0.0326933334287087,Growth,False
France,2011-11-01,18263,2011,3.0505,43929.7840873812,9.81263243419204,-0.1753341249220259,High decline,False
France,2011-12-01,20111,2011,2.8868,43929.7840873812,9.909022208034605,0.0963897738425618,Growth,False
France,2012-01-01,19955,2012,3.0869999999999997,40863.5814412333,9.901235017482836,-0.0077871905517685,Stable,False
France,2012-02-01,15685,2012,3.19175,40863.5814412333,9.660460120624778,-0.2407748968580563,High decline,False
France,2012-03-01,16728,2012,3.2552,40863.5814412333,9.72483924110847,0.0643791204836912,Growth,False
France,2012-04-01,17828,2012,3.2262500000000003,40863.5814412333,9.788525534066446,0.0636862929579766,Growth,False
France,2012-05-01,17816,2012,3.01425,40863.5814412333,9.787852208937204,-0.0006733251292416,Stable,False
France,2012-06-01,21073,2012,2.6968,40863.5814412333,9.955747879197212,0.1678956702600089,Growth,False
France,2012-07-01,24322,2012,2.88375,40863.5814412333,10.099136569540946,0.1433886903437322,Growth,False
France,2012-08-01,21007,2012,3.1384,40863.5814412333,9.95261099449568,-0.1465255750452652,High decline,False
France,2012-09-01,21375,2012,3.19275,40863.5814412333,9.96997729380496,0.0173662993092804,Stable,False
France,2012-10-01,23620,2012,3.12975,40863.5814412333,10.069849089751353,0.0998717959463917,Growth,False
France,2012-11-01,18691,2012,2.966,40863.5814412333,9.835797403566175,-0.2340516861851753,High decline,False
France,2012-12-01,21025,2012,2.94125,40863.5814412333,9.953467484841148,0.1176700812749711,Growth,False
France,2013-01-01,23192,2013,3.0675,42669.1795111893,10.051562670601491,0.0980951857603429,Growth,False
France,2013-02-01,20097,2013,3.229,42669.1795111893,9.908325829176375,-0.1432368414251144,High decline,False
France,2013-03-01,20696,2013,2.9894000000000003,42669.1795111893,9.937695723865865,0.0293698946894878,Growth,False
France,2013-04-01,17538,2013,2.816,42669.1795111893,9.7721252343393,-0.1655704895265639,High decline,False
France,2013-05-01,16882,2013,2.7242,42669.1795111893,9.734003244543665,-0.0381219897956359,Moderate decline,False
France,2013-06-01,20119,2013,2.7685,42669.1795111893,9.909419921189237,0.1754166766455718,Growth,False
France,2013-07-01,24351,2013,2.886,42669.1795111893,10.100328195429285,0.1909082742400478,Growth,False
France,2013-08-01,22703,2013,2.9936,42669.1795111893,10.030252353327626,-0.0700758421016587,Moderate decline,False
France,2013-09-01,18623,2013,2.944,42669.1795111893,9.832152654931503,-0.1980996983961205,High decline,False
France,2013-10-01,20936,2013,2.8815,42669.1795111893,9.94922544420998,0.1170727892784757,Growth,False
France,2013-11-01,15785,2013,2.8442,42669.1795111893,9.666815400992093,-0.2824100432178884,High decline,False
France,2013-12-01,19280,2013,2.9535,42669.1795111893,9.866823568164536,0.2000081671724434,Growth,False
France,2014-01-01,19961,2014,2.9302,43148.0459288416,9.901535648810883,0.0347120806463472,Growth,False
France,2014-02-01,16710,2014,2.969,43148.0459288416,9.72376262158944,-0.177773027221443,High decline,False
France,2014-03-01,15699,2014,2.89175,43148.0459288416,9.661352295040318,-0.0624103265491218,Moderate decline,False
France,2014-04-01,16927,2014,2.8905000000000003,43148.0459288416,9.736665259189095,0.0753129641487788,Growth,False
France,2014-05-01,16970,2014,2.868,43148.0459288416,9.739202358228273,0.0025370990391753,Stable,False
France,2014-06-01,18236,2014,2.8835,43148.0459288416,9.811152941333331,0.0719505831050586,Growth,False
France,2014-07-01,22738,2014,2.8152500000000003,43148.0459288416,10.031792812689051,0.2206398713557202,Growth,False
France,2014-08-01,21227,2014,2.8402000000000003,43148.0459288416,9.963029235244443,-0.0687635774446082,Moderate decline,False
France,2014-09-01,15849,2014,2.7425,43148.0459288416,9.670861685832426,-0.2921675494120173,High decline,False
France,2014-10-01,19111,2014,2.4758,43148.0459288416,9.858019364488982,0.1871576786565558,Growth,False
France,2014-11-01,14888,2014,2.2915,43148.0459288416,9.608310798322089,-0.2497085661668947,High decline,False
France,2014-12-01,16806,2014,1.82425,43148.0459288416,9.729491244488164,0.1211804461660772,Growth,False
France,2015-01-01,17800,2015,1.5100000000000002,36702.4323733379,9.786953736280177,0.0574624917920125,Growth,False
France,2015-02-01,15195,2015,1.757,36702.4323733379,9.628721705350891,-0.1582320309292839,High decline,False
France,2015-03-01,15404,2015,1.63325,36702.4323733379,9.6423824949348,0.0136607895839073,Stable,False
France,2015-04-01,15110,2015,1.6655,36702.4323733379,9.623112055266786,-0.0192704396680145,Stable,False
France,2015-05-01,14854,2015,1.8374,36702.4323733379,9.606024468229242,-0.0170875870375439,Stable,False
France,2015-06-01,17105,2015,1.73525,36702.4323733379,9.747126097411703,0.1411016291824633,Growth,False
France,2015-07-01,23077,2015,1.5608,36702.4323733379,10.04659172950458,0.2994656320928737,Growth,False
France,2015-08-01,21996,2015,1.38325,36702.4323733379,9.998615897627705,-0.0479758318768741,Moderate decline,False
France,2015-09-01,17597,2015,1.4,36702.4323733379,9.77548371195176,-0.2231321856759436,High decline,False
France,2015-10-01,19219,2015,1.3912,36702.4323733379,9.863654652034406,0.0881709400826444,Growth,False
France,2015-11-01,14520,2015,1.3305,36702.4323733379,9.583282288378786,-0.2803723636556192,High decline,False
France,2015-12-01,15090,2015,1.10075,36702.4323733379,9.621787551761894,0.038505263383108,Growth,False
France,2016-01-01,17442,2016,0.9456,37024.2157133669,9.76663636978693,0.1448488180250358,Growth,False
France,2016-02-01,15643,2016,0.97225,37024.2157133669,9.657778811561773,-0.1088575582251589,High decline,False
France,2016-03-01,14882,2016,1.071,37024.2157133669,9.607907707957208,-0.0498711036045644,Moderate decline,False
France,2016-04-01,16743,2016,1.1298,37024.2157133669,9.725735539456544,0.117827831499337,Growth,False
France,2016-05-01,15853,2016,1.29225,37024.2157133669,9.671114035843228,-0.0546215036133155,Moderate decline,False
France,2016-06-01,15828,2016,1.38075,37024.2157133669,9.669535802505315,-0.0015782333379128,Stable,False
France,2016-07-01,21919,2016,1.2896,37024.2157133669,9.995109119583352,0.325573317078037,Growth,False
France,2016-08-01,19941,2016,1.284,37024.2157133669,9.900533192709691,-0.0945759268736612,Moderate decline,False
France,2016-09-01,17980,2016,1.325,37024.2157133669,9.79701530802561,-0.1035178846840807,High decline,False
France,2016-10-01,20294,2016,1.45975,37024.2157133669,9.918080554839028,0.1210652468134174,Growth,False
France,2016-11-01,15333,2016,1.3515,37024.2157133669,9.63776264743639,-0.2803179074026385,High decline,False
France,2016-12-01,17134,2016,1.4798,37024.2157133669,9.748820072523989,0.1110574250875995,Growth,False
France,2017-01-01,18160,2017,1.51575,38687.1626407164,9.806976652155283,0.0581565796312961,Growth,False
France,2017-02-01,17305,2017,1.54125,38687.1626407164,9.758750756069444,-0.0482258960858406,Moderate decline,False
France,2017-03-01,16911,2017,1.4544,38687.1626407164,9.735719576749684,-0.0230311793197603,Moderate decline,False
France,2017-04-01,17361,2017,1.50975,38687.1626407164,9.761981590241948,0.0262620134922642,Growth,False
France,2017-05-01,16048,2017,1.40925,38687.1626407164,9.683339510201716,-0.0786420800402307,Moderate decline,False
France,2017-06-01,16589,2017,1.3116,38687.1626407164,9.716495104092274,0.033155593890557,Growth,False
France,2017-07-01,21433,2017,1.40875,38687.1626407164,9.972687069337132,0.2561919652448576,Growth,False
France,2017-08-01,19516,2017,1.5335,38687.1626407164,9.878989920935728,-0.0936971484014037,Moderate decline,False
France,2017-09-01,17726,2017,1.7836,38687.1626407164,9.782787767298345,-0.0962021536373853,Moderate decline,False
France,2017-10-01,20040,2017,1.653,38687.1626407164,9.9054855551988,0.1226977879004582,Growth,False
France,2017-11-01,16841,2017,1.751,38687.1626407164,9.731571668456054,-0.1739138867427474,High decline,False
France,2017-12-01,18013,2017,1.8114,38687.1626407164,9.798848998423558,0.0672773299675046,Growth,False
France,2018-01-01,18673,2018,1.948,41418.1766484844,9.83483390921908,0.0359849107955216,Growth,False
France,2018-02-01,15907,2018,1.8625,41418.1766484844,9.67451454289836,-0.1603193663207189,High decline,False
France,2018-03-01,16368,2018,1.8616,41418.1766484844,9.703083488191409,0.0285689452930473,Growth,False
France,2018-04-01,16286,2018,2.011,41418.1766484844,9.698061122027076,-0.0050223661643311,Stable,False
France,2018-05-01,14855,2018,2.1545,41418.1766484844,9.606091787896707,-0.0919693341303702,Moderate decline,False
France,2018-06-01,17036,2018,2.0978000000000003,41418.1766484844,9.743084031043104,0.1369922431463965,Growth,False
France,2018-07-01,20547,2018,2.0955,41418.1766484844,9.930470223866015,0.1873861928229114,Growth,False
France,2018-08-01,19168,2018,2.118,41418.1766484844,9.860997500915175,-0.0694727229508398,Moderate decline,False
France,2018-09-01,18330,2018,2.18925,41418.1766484844,9.816294340833752,-0.0447031600814238,Moderate decline,False
France,2018-10-01,19854,2018,2.25975,41418.1766484844,9.896160777149667,0.0798664363159158,Growth,False
France,2018-11-01,17184,2018,1.972,41418.1766484844,9.751733997308593,-0.1444267798410763,High decline,False
France,2018-12-01,18208,2018,1.7025,41418.1766484844,9.809616336926055,0.0578823396174659,Growth,False
France,2019-01-01,18416,2019,1.762,40408.2848574751,9.820975130961664,0.0113587940356065,Stable,False
France,2019-02-01,16152,2019,1.89425,40408.2848574751,9.689799159992674,-0.1311759709689894,High decline,False
France,2019-03-01,16351,2019,1.9072,40408.2848574751,9.702044336534586,0.0122451765419118,Stable,False
France,2019-04-01,17124,2019,1.97725,40408.2848574751,9.748236267264836,0.0461919307302505,Growth,False
France,2019-05-01,15650,2019,1.9724,40408.2848574751,9.658226195968298,-0.0900100712965379,Moderate decline,False
France,2019-06-01,17518,2019,1.81675,40408.2848574751,9.770984202723035,0.1127580067547366,Growth,False
France,2019-07-01,20354,2019,1.90975,40408.2848574751,9.921032731751875,0.150048529028842,Growth,False
France,2019-08-01,19227,2019,1.8168,40408.2848574751,9.864070820172335,-0.0569619115795401,Moderate decline,False
France,2019-09-01,18124,2019,1.875,40408.2848574751,9.804992305787028,-0.0590785143853089,Moderate decline,False
France,2019-10-01,19459,2019,1.864,40408.2848574751,9.876064966958156,0.0710726611711276,Growth,False
France,2019-11-01,17410,2019,1.8276,40408.2848574751,9.764800032762237,-0.1112649341959208,High decline,False
France,2019-12-01,18612,2019,1.88675,40408.2848574751,9.83156181296454,0.0667617802023041,Growth,False
France,2020-01-01,18604,2020,1.7887999999999995,39169.8606000707,9.831131890343988,-0.000429922620551,Stable,False
France,2020-02-01,14836,2020,1.51275,39169.8606000707,9.60481193860948,-0.2263199517345064,High decline,False
France,2022-04-01,9299,2022,3.888,40988.6396406579,9.137662146478196,0.1477191001481994,Growth,False
France,2022-05-01,11374,2022,3.906,40988.6396406579,9.339085327866744,0.2014231813885469,Growth,False
France,2022-06-01,15732,2022,4.13475,40988.6396406579,9.6634521335517,0.3243668056849564,Growth,False
France,2022-07-01,18479,2022,3.5507999999999997,40988.6396406579,9.824390231177423,0.1609380976257242,Growth,False
France,2022-08-01,17072,2022,3.30925,40988.6396406579,9.745194973541537,-0.0791952576358898,Moderate decline,False
France,2022-09-01,17955,2022,3.2976,40988.6396406579,9.795623906660182,0.0504289331186473,Growth,False
France,2022-10-01,19933,2022,3.69025,40988.6396406579,9.900131928722766,0.1045080220625838,Growth,False
France,2022-11-01,21438,2022,3.25575,40988.6396406579,9.972920327251463,0.072788398528699,Growth,False
France,2022-12-01,25551,2022,2.9064,40988.6396406579,10.14843173380919,0.1755114065577245,Growth,False
France,2023-01-01,23143,2023,3.52725,44700.1384177544,10.049447637979664,-0.0989840958295271,Moderate decline,False
France,2023-02-01,19287,2023,2.84025,44700.1384177544,9.867186572809796,-0.1822610651698664,High decline,False
France,2023-03-01,19812,2023,2.706,44700.1384177544,9.89404309370813,0.0268565208983329,Growth,False
France,2023-04-01,20337,2023,2.38375,44700.1384177544,9.920197166099076,0.0261540723909465,Growth,False
France,2023-05-01,20845,2023,2.18,44700.1384177544,9.944869390314896,0.0246722242158217,Growth,False
France,2023-06-01,22334,2023,2.2352,44700.1384177544,10.013865460005738,0.06899606969084,Growth,False
France,2023-07-01,28309,2023,2.45975,44700.1384177544,10.250935054274718,0.2370695942689806,Growth,False
France,2023-08-01,26669,2023,2.97325,44700.1384177544,10.191257121160008,-0.0596779331147114,Moderate decline,False
France,2023-09-01,25359,2023,3.1032,44700.1384177544,10.140888975597038,-0.0503681455629685,Moderate decline,False
France,2023-10-01,28918,2023,2.8845,44700.1384177544,10.272219517588072,0.1313305419910335,Growth,False
France,2023-11-01,24260,2023,2.77025,44700.1384177544,10.096584182498042,-0.1756353350900301,High decline,False
France,2023-12-01,25892,2023,2.4224,44700.1384177544,10.1616893196654,0.0651051371673592,Growth,False
France,2024-01-01,25321,2024,2.55225,46103.0840855884,10.139389369949,-0.0222999497164,Moderate decline,False
France,2024-02-01,22125,2024,2.70975,46103.0840855884,10.00446346987613,-0.1349259000728704,High decline,False
France,2024-03-01,21926,2024,2.5902000000000003,46103.0840855884,9.995428426234485,-0.0090350436416457,Stable,False
France,2024-04-01,24537,2024,2.61725,46103.0840855884,10.107937461403084,0.1125090351685997,Growth,False
France,2024-05-01,22187,2024,2.3866,46103.0840855884,10.007261810752585,-0.1006756506505013,High decline,False
France,2024-06-01,24058,2024,2.397,46103.0840855884,10.088222860554016,0.0809610498014343,Growth,False
France,2024-07-01,26993,2024,2.45175,46103.0840855884,10.203332852113716,0.1151099915596987,Growth,False
France,2024-08-01,26144,2024,2.1854,46103.0840855884,10.17137499765973,-0.0319578544539869,Moderate decline,False
France,2024-09-01,43965,2024,1.98425,46103.0840855884,10.691149141813105,0.5197741441533736,Growth,False
France,2024-10-01,28054,2024,2.072,46103.0840855884,10.241886503279616,-0.4492626385334866,High decline,False
France,2024-11-01,22629,2024,2.0536000000000003,46103.0840855884,10.02698754852174,-0.2148989547578761,High decline,False
France,2024-12-01,22678,2024,2.0860000000000003,46103.0840855884,10.029150570531783,0.0021630220100448,Stable,False
Germany,2005-01-01,29087,2005,1.3355,35084.4363546269,10.278046617948409,-0.0514273659166324,Moderate decline,False
Germany,2005-02-01,27480,2005,1.33375,35084.4363546269,10.221213746336286,-0.0568328716121229,Moderate decline,False
Germany,2005-03-01,27885,2005,1.55225,35084.4363546269,10.235844188823654,0.014630442487368,Stable,False
Germany,2005-04-01,26390,2005,1.5774,35084.4363546269,10.18074042949737,-0.0551037593262844,Moderate decline,False
Germany,2005-05-01,24889,2005,1.469,35084.4363546269,10.122181217776706,-0.058559211720663,Moderate decline,False
Germany,2005-06-01,27659,2005,1.6475,35084.4363546269,10.227706451275251,0.1055252334985468,Growth,False
Germany,2005-07-01,37085,2005,1.6634,35084.4363546269,10.520967854170658,0.2932614028954052,Growth,False
Germany,2005-08-01,32977,2005,1.82775,35084.4363546269,10.403565627755354,-0.1174022264153045,High decline,False
Germany,2005-09-01,35001,2005,2.219,35084.4363546269,10.463131911491969,0.0595662837366131,Growth,False
Germany,2005-10-01,36607,2005,2.42325,35084.4363546269,10.507994757932805,0.0448628464408358,Growth,False
Germany,2005-11-01,29637,2005,1.7225,35084.4363546269,10.296778859712584,-0.2112158982202192,High decline,False
Germany,2005-12-01,31148,2005,1.7108,35084.4363546269,10.346505316696875,0.0497264569842936,Growth,False
Germany,2006-01-01,31535,2006,1.812,36980.3349948954,10.35885331909775,0.0123480024008735,Stable,False
Germany,2006-02-01,30396,2006,1.763,36980.3349948954,10.322066299789675,-0.0367870193080754,Moderate decline,False
Germany,2006-03-01,27766,2006,1.8674,36980.3349948954,10.231567529594749,-0.0904987701949284,Moderate decline,False
Germany,2006-04-01,27265,2006,2.073,36980.3349948954,10.213359107360162,-0.0182084222345846,Stable,False
Germany,2006-05-01,23553,2006,2.069,36980.3349948954,10.067008479866365,-0.1463506274937973,High decline,False
Germany,2006-06-01,25473,2006,2.0808,36980.3349948954,10.145374346667474,0.0783658668011089,Growth,False
Germany,2006-07-01,33736,2006,2.1505,36980.3349948954,10.426320795426395,0.2809464487589217,Growth,False
Germany,2006-08-01,30193,2006,2.15275,36980.3349948954,10.315365388416485,-0.1109554070099125,High decline,False
Germany,2006-09-01,32676,2006,1.8534,36980.3349948954,10.39439614246176,0.0790307540452772,Growth,False
Germany,2006-10-01,35917,2006,1.747,36980.3349948954,10.488965999997278,0.094569857535518,Growth,False
Germany,2006-11-01,29625,2006,1.7085,36980.3349948954,10.296373878437432,-0.192592121559846,High decline,False
Germany,2006-12-01,31856,2006,1.8098,36980.3349948954,10.368981026303976,0.0726071478665453,Growth,False
Germany,2007-01-01,31825,2007,1.646,42350.9217211489,10.368007423425608,-0.0009736028783695,Stable,False
Germany,2007-02-01,28485,2007,1.725,42350.9217211489,10.257132911914496,-0.1108745115111116,High decline,False
Germany,2007-03-01,29374,2007,1.8418,42350.9217211489,10.287865208313807,0.0307322963993108,Growth,False
Germany,2007-04-01,25427,2007,2.0345,42350.9217211489,10.14356688055654,-0.1442983277572675,High decline,False
Germany,2007-05-01,23393,2007,2.0460000000000003,42350.9217211489,10.060192111293768,-0.0833747692627717,Moderate decline,False
Germany,2007-06-01,26740,2007,2.0892,42350.9217211489,10.193915850655934,0.1337237393621659,Growth,False
Germany,2007-07-01,32539,2007,2.13325,42350.9217211489,10.390194648893312,0.1962787982373779,Growth,False
Germany,2007-08-01,29704,2007,2.098,42350.9217211489,10.299036995856916,-0.0911576530363955,Moderate decline,False
Germany,2007-09-01,30469,2007,2.261,42350.9217211489,10.3244650522748,0.0254280564178852,Growth,False
Germany,2007-10-01,32855,2007,2.34625,42350.9217211489,10.399859219331969,0.0753941670571674,Growth,False
Germany,2007-11-01,29019,2007,2.661,42350.9217211489,10.275706066850656,-0.1241531524813126,High decline,False
Germany,2007-12-01,28559,2007,2.59975,42350.9217211489,10.259727401834914,-0.0159786650157425,Stable,False
Germany,2008-01-01,30597,2008,2.61575,46379.1647953479,10.328657243918627,0.0689298420837136,Growth,False
Germany,2008-02-01,28355,2008,2.7088,46379.1647953479,10.252558660448129,-0.0760985834704985,Moderate decline,False
Germany,2008-03-01,27783,2008,3.1325,46379.1647953479,10.23217960183838,-0.02037905860975,Moderate decline,False
Germany,2008-04-01,26449,2008,3.3475,46379.1647953479,10.182973629388371,-0.0492059724500073,Moderate decline,False
Germany,2008-05-01,24236,2008,3.6986,46379.1647953479,10.09559441006488,-0.0873792193234912,Moderate decline,False
Germany,2008-06-01,29435,2008,3.87125,46379.1647953479,10.289939721462362,0.1943453113974822,Growth,False
Germany,2008-07-01,34304,2008,3.95825,46379.1647953479,10.443017244430472,0.1530775229681111,Growth,False
Germany,2008-08-01,32808,2008,3.3259999999999996,46379.1647953479,10.398427667071894,-0.0445895773585789,Moderate decline,False
Germany,2008-09-01,32908,2008,3.411,46379.1647953479,10.40147106828882,0.0030434012169262,Stable,False
Germany,2008-10-01,36362,2008,2.365,46379.1647953479,10.501279552279218,0.0998084839903974,Growth,False
Germany,2008-11-01,31146,2008,1.8735,46379.1647953479,10.346441105055284,-0.1548384472239341,High decline,False
Germany,2008-12-01,32113,2008,1.38175,46379.1647953479,10.377016211557724,0.0305751065024413,Growth,False
Germany,2009-01-01,30862,2009,1.4424,42471.8868625226,10.33728093263115,-0.0397352789265745,Moderate decline,False
Germany,2009-02-01,27143,2009,1.25475,42471.8868625226,10.208874465231354,-0.1284064673997971,High decline,False
